timestamp,user_id,processing_batch_id,transaction_amount,user_age_days,ip_risk_score,transaction_speed_seconds,product_category,payment_method,is_fraud
28:11.5,105408,2188,36.86,803,82.55,9.07,digital_service,credit_card,0
22:26.3,101566,2125,111.07,901,14.5,5.1,electronics,debit_card,0
48:33.2,100790,2273,97.1,887,48.07,9.5,subscription,debit_card,0
31:11.0,108743,2108,162.09,671,41.22,16.05,subscription,paypal,0
05:12.5,105238,2146,66.38,376,70.22,21.69,apparel,credit_card,0
36:54.1,100992,2150,13.37,490,45.81,5.91,subscription,debit_card,0
10:12.7,110694,2231,17.08,726,78.92,14.02,electronics,credit_card,0
56:20.1,105400,2243,21.94,854,50.58,11.64,subscription,debit_card,0
44:44.1,100145,2342,215.95,52,78.59,9.23,digital_service,credit_card,1
42:42.7,102333,2149,190.02,79,78.13,10.67,subscription,debit_card,1
00:59.1,110967,2195,25.22,616,40.16,15.1,electronics,paypal,0
47:57.7,100968,2115,450.16,62,87.62,2.85,travel,paypal,1
14:23.2,104152,2351,266.47,462,73.43,12.64,electronics,credit_card,0
09:34.3,108690,2312,119.53,690,57.17,22.68,digital_service,credit_card,0
44:26.7,107684,2250,251.55,21,46.86,15.96,subscription,paypal,0
49:44.5,111246,2337,8.59,426,47.88,12.57,subscription,paypal,0
24:33.6,106209,2204,385.91,949,15.45,24.01,subscription,paypal,0
53:20.1,102894,2310,89.03,488,54.65,23.98,apparel,credit_card,0
34:13.0,106168,2134,148.47,934,53.49,23.82,subscription,credit_card,0
43:02.8,104915,2396,25.48,434,84.21,22.05,electronics,debit_card,0
40:53.1,105489,2279,35.49,7,25.75,8.77,subscription,credit_card,0
40:27.3,104876,2159,235.02,498,52.68,24.68,digital_service,debit_card,0
31:14.0,101075,2331,24.18,819,66.07,7.83,digital_service,debit_card,0
36:20.3,100412,2281,1662.06,995,62.66,8.33,digital_service,credit_card,0
48:27.1,103849,2121,78.54,726,10.03,7.14,electronics,debit_card,0
55:51.8,110121,2242,44.29,808,76.77,15.52,subscription,debit_card,0
53:09.2,110169,2372,7.93,558,26.52,17.37,electronics,debit_card,0
40:33.7,104107,2258,37.79,244,79.65,19.96,digital_service,credit_card,0
15:01.5,110965,2331,512.26,88,94.36,5.55,travel,paypal,1
32:50.9,109724,2251,4.76,170,28.78,14.95,subscription,credit_card,0
26:39.6,107358,2190,482.35,44,91.47,1.84,subscription,paypal,1
11:06.5,109123,2367,11.27,6,76.55,23.88,digital_service,credit_card,0
06:44.3,108803,2312,103.51,380,52.36,19.46,subscription,credit_card,0
53:00.0,106524,2195,1206.54,6,20.78,12.17,subscription,debit_card,0
28:02.5,110386,2196,778.1,289,84.41,10.81,apparel,credit_card,0
28:33.0,104174,2126,934.6,286,41.93,16.3,digital_service,debit_card,0
05:49.0,102347,2190,45.94,117,79.52,9.35,digital_service,paypal,0
39:46.5,103441,2224,11.38,485,39.57,12.49,travel,credit_card,0
05:10.2,100233,2341,168.61,110,80.03,20.38,digital_service,credit_card,0
48:37.4,106692,2339,87.44,67,36.13,19.03,travel,paypal,0
03:41.7,107890,2244,166.61,98,47.11,13.92,apparel,credit_card,0
22:43.7,108476,2250,21.06,762,49.65,20.99,digital_service,debit_card,0
42:36.5,111311,2271,50.94,244,48.51,12.41,apparel,paypal,0
22:51.9,105890,2161,59.93,364,60.11,14.89,apparel,credit_card,0
40:52.9,102941,2251,31.93,956,22.28,16.76,digital_service,credit_card,0
53:22.4,106179,2236,180.94,112,42.51,18.87,digital_service,credit_card,0
35:19.5,107680,2212,32.25,838,16.7,6.26,digital_service,paypal,0
31:16.7,111091,2367,70.74,916,18.73,22.27,digital_service,credit_card,0
51:48.9,101222,2217,2158.41,47,93.31,4.44,subscription,debit_card,1
14:37.5,110986,2380,16.17,605,45.55,24.09,travel,credit_card,0
09:44.1,109134,2296,792.96,42,91.33,10.61,subscription,paypal,1
18:24.4,105692,2143,63.84,353,44.5,23.71,digital_service,debit_card,0
19:52.9,104301,2386,86.19,749,82.72,22.68,travel,credit_card,0
01:50.8,104208,2291,17.23,853,82.36,12.5,apparel,paypal,0
11:10.0,103995,2270,37.59,46,61.77,22.51,electronics,credit_card,0
35:34.6,110052,2238,154.17,22,71.7,14.87,subscription,debit_card,1
55:39.3,102168,2148,432.29,916,27.66,11.17,subscription,credit_card,0
31:40.7,104412,2284,45.66,533,30.64,12.79,subscription,paypal,0
47:55.6,103192,2330,51.2,214,19.45,11,apparel,debit_card,0
30:47.2,110264,2212,45.78,650,29.7,13.09,apparel,debit_card,0
36:05.2,107849,2387,1342.19,74,83.16,8.58,apparel,paypal,1
00:14.8,110732,2227,48.07,696,78.07,22.21,travel,debit_card,0
22:42.8,111063,2186,69.65,755,73.66,23.25,travel,credit_card,0
34:27.7,102970,2150,449.65,12,74.05,10.47,subscription,paypal,1
25:11.6,105286,2292,496.77,2,83.63,2.37,travel,credit_card,1
12:40.3,108859,2227,24.8,805,38.86,14.37,apparel,credit_card,0
34:12.2,105067,2370,121.08,847,69.1,14.1,subscription,debit_card,0
51:39.5,105572,2155,392.74,7,82.33,6.62,digital_service,credit_card,1
35:51.8,110365,2287,142.6,638,14.34,22.31,travel,credit_card,0
11:15.3,107043,2221,3.62,182,66.06,16.77,apparel,credit_card,0
02:04.1,102341,2309,3235.57,85,90.19,3.71,apparel,debit_card,1
47:03.1,101340,2231,43.59,680,74.75,17.32,travel,debit_card,0
43:23.2,107267,2270,31.93,340,84.71,16.62,subscription,debit_card,0
44:57.2,104214,2268,14.39,584,44,10.76,subscription,credit_card,0
37:08.7,107875,2336,282.28,44,52.18,18.7,subscription,credit_card,0
54:53.5,107756,2132,261.73,16,77.82,9.41,digital_service,credit_card,1
47:22.2,105084,2271,1351.29,88,82.67,1.08,travel,debit_card,1
41:14.0,105455,2215,1503.36,66,80.84,3.61,travel,debit_card,1
18:03.4,108144,2172,40.03,294,40.35,20.94,subscription,debit_card,0
21:41.0,107018,2268,149.31,39,90.96,1.49,travel,paypal,1
43:44.4,100427,2349,71.86,861,13.1,8.48,electronics,credit_card,0
12:13.2,101997,2196,20.28,410,82.74,10.8,apparel,paypal,0
24:37.6,101176,2231,69.55,31,77.52,12.39,digital_service,paypal,0
08:00.1,107151,2146,75.72,730,38.23,11.1,subscription,debit_card,0
07:16.6,101998,2348,95.73,784,83.72,21.33,apparel,credit_card,0
12:36.3,111553,2311,14.79,504,59.11,23.88,apparel,credit_card,0
05:15.7,106571,2349,175.55,55,72.42,1.9,travel,paypal,1
38:34.3,106500,2336,88.29,3,81.83,16.38,apparel,credit_card,0
43:32.1,111636,2230,12.49,31,49.37,15.18,apparel,credit_card,0
23:59.8,110594,2287,184.35,219,72.93,18.64,apparel,credit_card,0
39:08.5,110722,2100,116.3,564,15.56,17.99,digital_service,credit_card,0
54:45.1,108409,2313,4900.59,704,36.35,5.22,apparel,paypal,0
48:20.2,104689,2126,26.58,809,32.51,17.62,subscription,debit_card,0
41:00.1,109214,2183,7.96,146,67.83,24.57,digital_service,paypal,0
48:08.7,104203,2247,125.05,12,79.7,8.14,electronics,credit_card,1
22:25.4,108866,2203,1181.17,185,84.37,5.69,digital_service,credit_card,0
13:52.8,100806,2337,225.07,429,19.42,9.36,digital_service,debit_card,0
43:22.3,106531,2292,1457.68,81,76.61,1.7,travel,paypal,1
51:51.8,102371,2327,93.21,81,77.7,7.55,travel,credit_card,1
19:14.0,105622,2260,309.36,66,26.55,21.81,apparel,credit_card,0
48:18.3,109450,2333,495.29,43,53.93,12.2,travel,debit_card,0
24:06.0,100327,2268,725.41,58,81.92,7.8,subscription,paypal,1
38:34.2,107747,2269,1.43,145,38.36,19.32,digital_service,credit_card,0
22:38.7,108874,2233,312.77,161,60.28,13.79,electronics,credit_card,0
25:03.5,104392,2383,18.44,292,54.9,21.39,electronics,credit_card,0
12:40.4,111255,2339,173.6,23,81.39,11.36,digital_service,credit_card,1
55:40.2,100551,2153,411.63,47,87.55,5.65,digital_service,credit_card,1
35:14.2,101716,2294,1138.54,635,58.75,10.51,apparel,paypal,0
15:38.5,104029,2213,479.95,88,70.86,7.05,digital_service,paypal,1
08:45.2,109144,2110,52.3,560,63.26,10.97,subscription,credit_card,0
42:15.3,105993,2213,5.54,101,49.39,22,apparel,credit_card,0
18:25.3,107960,2355,5.39,20,20.87,22.42,apparel,debit_card,0
03:57.6,104627,2145,26.92,825,50.32,6.56,apparel,credit_card,0
44:46.6,100037,2245,231.92,356,20.29,21.76,electronics,credit_card,0
17:32.2,105783,2105,99.89,164,72.31,7.55,electronics,paypal,0
36:21.3,102991,2309,9.85,711,84.79,11.26,digital_service,debit_card,0
17:12.2,110033,2279,1215.31,879,31.12,20.85,electronics,credit_card,0
52:01.3,102317,2342,233.01,79,92.8,8.14,travel,paypal,1
14:22.3,109760,2221,35.54,845,41.58,18.24,subscription,credit_card,0
43:03.4,111173,2264,368.75,30,78.5,14.37,subscription,debit_card,1
26:56.4,101794,2135,17.41,935,82.2,22.98,electronics,debit_card,0
00:56.3,101902,2326,33.3,911,69.42,13.67,apparel,credit_card,0
50:51.7,101907,2150,62.22,388,68.71,15.28,subscription,debit_card,0
02:13.0,102551,2119,520.62,311,23.75,20.96,subscription,credit_card,0
47:13.0,100180,2372,47.42,880,59.99,12,digital_service,debit_card,0
39:49.8,108821,2226,679.36,81,80.9,5.83,digital_service,paypal,1
27:46.8,100866,2322,144.12,152,43.43,22.99,digital_service,credit_card,0
02:23.8,107048,2173,61.21,586,38.17,24.56,subscription,credit_card,0
43:19.8,106183,2267,469.44,58,82.88,7.02,electronics,credit_card,0
56:43.2,109223,2118,54.29,786,48.74,19.26,digital_service,paypal,0
05:42.2,108670,2314,1350.5,73,84.66,4.31,travel,paypal,1
13:34.0,107321,2384,17.57,580,83.84,21.69,electronics,credit_card,0
02:15.9,101289,2108,326.41,967,82.72,8.37,subscription,paypal,0
38:07.0,103762,2353,19.99,807,20.36,22.84,electronics,credit_card,0
54:48.2,104923,2344,450.23,44,82.65,2.75,apparel,paypal,1
06:32.1,103081,2333,6.09,468,79.63,10.81,digital_service,paypal,0
15:36.2,110434,2349,73.88,951,62.63,17.53,digital_service,debit_card,0
28:10.0,109108,2122,29.15,668,18.69,14.77,digital_service,credit_card,0
04:50.7,100941,2283,31.46,881,24.58,14.07,apparel,debit_card,0
19:05.1,105380,2330,131.81,52,73.19,14.17,digital_service,paypal,1
40:41.7,105968,2270,12.32,879,83.68,10.12,digital_service,credit_card,0
41:14.1,104659,2393,39.3,251,32.02,24.12,subscription,credit_card,0
28:11.5,110638,2358,1166.12,51,79.41,13.43,subscription,paypal,1
30:37.2,109111,2271,76.14,722,60.16,18.75,electronics,debit_card,0
22:18.2,103318,2287,81.64,368,52.76,11.04,electronics,credit_card,0
55:33.1,101620,2256,18.69,463,10.27,5.19,digital_service,credit_card,0
52:35.1,107135,2332,132.57,74,72.05,2.17,travel,debit_card,1
26:25.9,101557,2290,5.01,19,62.43,6.54,subscription,credit_card,0
37:12.5,108097,2372,104.13,597,57.81,5.95,digital_service,credit_card,0
59:29.2,106966,2187,16.6,841,27.38,5.62,digital_service,paypal,0
10:58.3,101598,2223,10.7,363,35.65,7.21,apparel,credit_card,0
13:58.2,105465,2259,596.08,14,95.13,3.76,travel,paypal,1
39:14.1,101031,2371,7.14,52,65.57,23.53,subscription,debit_card,0
48:55.8,110463,2205,365.16,477,77.56,23.19,digital_service,debit_card,0
42:10.7,107039,2114,2247.48,358,43.27,20.06,travel,credit_card,0
06:49.2,105248,2371,2681.42,78,71.22,9.43,subscription,paypal,1
43:54.2,101594,2102,105.92,83,86.64,12.34,digital_service,credit_card,1
32:55.4,100454,2336,1070.53,3,88.83,12.02,subscription,credit_card,1
07:08.8,109783,2114,9.85,896,41.13,14.93,apparel,credit_card,0
17:46.0,108807,2239,112.36,771,65.97,10.64,subscription,credit_card,0
46:34.7,100406,2231,13.66,221,36.83,11.79,apparel,debit_card,0
36:05.2,109495,2270,60.8,281,76.51,17.5,travel,paypal,0
31:11.7,104700,2110,72.74,319,31.58,13.27,apparel,credit_card,0
02:24.1,103996,2134,58.07,71,75.77,7.4,digital_service,credit_card,1
07:09.6,109632,2123,204.45,242,67.77,9.74,subscription,credit_card,0
13:35.9,103069,2340,45.51,995,59.96,17.08,digital_service,credit_card,0
34:31.7,101108,2189,54.63,614,69.27,5.77,subscription,credit_card,0
09:41.1,101587,2204,13.14,712,52.18,19.79,apparel,credit_card,0
38:31.0,107563,2186,1931.88,63,83.34,1.85,digital_service,paypal,1
56:30.8,107143,2302,199.92,87,88.88,7.01,travel,credit_card,1
32:20.6,102044,2215,732.13,616,37.52,19.66,apparel,credit_card,0
11:36.8,111936,2209,1114.19,80,74.24,9.79,apparel,credit_card,1
16:56.4,104959,2323,44.93,875,24.72,13.8,apparel,credit_card,0
48:20.4,104517,2174,79.96,242,17.73,17.57,apparel,debit_card,0
53:47.1,110868,2393,78.21,744,61.87,17.13,digital_service,credit_card,0
28:30.0,106474,2156,8.83,509,72.17,5.96,apparel,credit_card,0
38:01.2,100461,2302,458.56,936,72.22,6.92,digital_service,credit_card,0
43:49.2,102065,2308,85.55,859,61.17,13.84,digital_service,credit_card,0
41:20.6,104425,2229,349.84,80,74.83,8.24,digital_service,paypal,1
26:55.2,111722,2263,60.16,493,37.32,9.78,electronics,debit_card,0
29:10.5,109906,2352,46.61,982,46.3,9.86,digital_service,debit_card,0
06:24.3,105072,2255,131.33,496,71.77,23.28,apparel,credit_card,0
58:40.0,109757,2337,32.64,217,18.97,5.25,electronics,credit_card,0
00:20.2,109303,2204,21.58,144,61.3,23.04,subscription,paypal,0
28:59.6,100834,2237,94.03,26,33.15,8.96,apparel,credit_card,0
23:53.6,107432,2275,6.43,577,18.12,19.19,electronics,debit_card,0
42:57.9,102235,2166,80.08,677,58.66,18.49,electronics,debit_card,0
35:44.1,111148,2204,199.84,89,96.76,8.77,electronics,debit_card,1
46:14.8,110138,2245,19.67,55,39.72,24.06,subscription,debit_card,0
49:16.6,106355,2327,86.96,946,30.1,5.33,subscription,debit_card,0
28:20.0,107297,2322,17.38,446,25.86,14.58,subscription,credit_card,0
35:40.3,102256,2235,12.58,250,65.5,14.33,electronics,paypal,0
14:58.6,102710,2239,334.96,950,53.33,14.53,digital_service,credit_card,0
42:32.0,106023,2339,10.85,432,24.48,7.6,subscription,debit_card,0
08:28.1,106961,2259,59.57,815,34.37,12.63,electronics,paypal,0
55:31.7,104931,2178,453.28,11,90.27,11.17,travel,paypal,1
51:50.5,104781,2271,1307.14,10,75.91,1.87,travel,paypal,1
46:02.8,108012,2210,21.1,377,18.71,6.01,apparel,credit_card,0
19:29.3,110377,2152,254.69,33,84.21,8.94,subscription,paypal,1
34:43.0,105897,2166,1055.07,63,74.71,8.77,subscription,paypal,1
23:13.2,105241,2369,33.7,409,76.78,13.23,electronics,paypal,0
53:31.0,106922,2155,123.15,257,19.31,23.25,subscription,credit_card,0
32:28.5,106098,2348,537.02,967,60.31,9.04,electronics,debit_card,0
17:05.9,110031,2368,57.47,198,12.99,9.01,subscription,paypal,0
05:07.8,107565,2377,324.5,59,80.42,12.83,subscription,debit_card,1
42:55.2,111217,2316,145.78,56,71.24,7.53,electronics,paypal,1
43:30.9,106638,2155,383.36,656,12.64,8.55,apparel,credit_card,0
54:31.0,100530,2347,63,734,21.12,22.81,digital_service,credit_card,0
07:47.3,100242,2142,55.47,754,73.48,19.09,digital_service,paypal,0
27:44.4,105157,2228,2.9,751,37.07,5.17,subscription,credit_card,0
09:03.5,104834,2307,65.68,346,44.29,12.44,travel,credit_card,0
57:12.3,104916,2330,1.52,613,13.18,13.05,subscription,debit_card,0
24:21.3,106227,2338,46.67,68,77.99,9.56,subscription,paypal,1
45:12.3,100060,2201,108.96,494,38.06,9.49,apparel,credit_card,0
38:12.3,112000,2346,162.15,54,70.73,13.24,travel,credit_card,1
21:40.9,105089,2112,7.9,651,28.15,18.24,apparel,credit_card,0
27:51.2,108139,2211,29.64,671,39.03,6.32,subscription,credit_card,0
10:41.0,111665,2124,20.46,581,60.01,21.79,apparel,debit_card,0
47:51.3,108412,2249,2.4,483,52.62,21.02,subscription,debit_card,0
17:23.7,105425,2395,26.94,618,46.1,22.02,digital_service,credit_card,0
04:17.2,110192,2278,1021.58,731,62.44,16.95,electronics,debit_card,0
18:02.7,105348,2250,130.26,367,69.85,19.23,subscription,debit_card,0
48:41.1,104663,2315,142.15,731,49.99,7.77,travel,credit_card,0
41:25.9,105713,2172,676.86,320,75.31,19.31,digital_service,credit_card,0
49:24.6,107571,2142,546.1,822,22.48,16.67,travel,credit_card,0
59:15.3,106201,2303,141.11,252,68.76,10.02,apparel,credit_card,0
14:24.6,107119,2394,116.44,286,14.26,18.12,electronics,credit_card,0
30:32.2,109032,2118,145.66,8,78.49,7.11,travel,paypal,1
03:54.3,104657,2382,48.18,303,38.64,8.62,apparel,debit_card,0
29:03.4,102682,2279,52.17,166,64.15,22.71,electronics,paypal,0
29:55.1,105911,2136,166.98,306,49.63,9.85,digital_service,paypal,0
31:27.7,108897,2194,187.74,353,63.91,13.91,subscription,debit_card,0
58:34.3,109788,2295,43.32,682,43.13,10.34,subscription,credit_card,0
16:44.4,102178,2118,13.25,976,28.85,17.73,apparel,credit_card,0
45:53.7,106745,2393,1868.78,38,86.34,14.63,digital_service,paypal,1
12:19.8,104295,2234,96.36,591,25.11,22.25,digital_service,paypal,0
05:25.2,104235,2103,157.17,689,75.11,24.67,digital_service,credit_card,0
28:51.4,101158,2191,147.9,451,43.6,6.6,travel,credit_card,0
30:13.2,108288,2355,45.44,572,45.6,5.17,subscription,credit_card,0
04:35.6,100369,2344,727.4,21,73.73,2.39,travel,paypal,1
01:23.6,102756,2179,12.92,639,57.5,16.72,digital_service,paypal,0
58:57.1,103882,2183,16.53,868,26.07,17.36,apparel,credit_card,0
40:35.3,100032,2307,426.42,306,80.14,6.26,apparel,credit_card,0
09:40.0,108577,2195,3.69,970,48.45,13.98,digital_service,credit_card,0
52:49.2,107779,2113,361.78,845,66.68,17.34,apparel,credit_card,0
37:53.2,109728,2214,179.16,60,87.04,4.5,travel,paypal,1
46:46.3,103663,2253,74.32,859,20.98,5.33,apparel,debit_card,0
16:58.1,101069,2384,451.46,50,72.64,3.41,subscription,paypal,1
06:07.0,110450,2217,4.21,329,42.66,14.13,subscription,credit_card,0
06:25.9,104216,2237,51.43,297,41.25,17.98,apparel,credit_card,0
01:57.9,109174,2212,166.96,61,93.34,3.07,travel,paypal,1
24:02.2,101626,2223,11.78,5,50.63,9.87,electronics,debit_card,0
12:46.7,100466,2115,302.45,642,52.33,17.44,travel,debit_card,0
17:13.2,102264,2313,8.16,878,31.17,8.06,electronics,credit_card,0
10:04.4,108356,2160,214.5,286,19.56,8.32,apparel,credit_card,0
25:24.1,103607,2286,170.99,259,32.48,11.64,subscription,debit_card,0
11:16.4,103288,2397,30.25,694,43.04,11.88,electronics,debit_card,0
48:53.3,107234,2280,1669.81,84,97.14,12.76,travel,credit_card,1
11:13.0,101193,2144,10.69,301,83.91,14.98,subscription,credit_card,0
08:45.9,101406,2389,13.24,39,33.49,6.84,subscription,credit_card,0
20:00.4,107911,2117,44.06,204,36.59,21.79,digital_service,credit_card,0
54:49.5,109233,2140,8.82,694,19.25,8.58,electronics,paypal,0
03:20.0,100605,2235,6.67,158,29.28,23.46,apparel,debit_card,0
31:53.6,103466,2313,386.08,164,29.8,17.39,electronics,debit_card,0
12:19.1,111122,2274,54.77,457,48.63,7.65,subscription,credit_card,0
05:15.4,100248,2175,109.3,47,87.04,5.43,subscription,paypal,1
38:42.8,103934,2159,49.16,986,17.9,19.1,apparel,credit_card,0
25:59.7,106501,2329,27.81,924,48.13,7.44,apparel,paypal,0
22:32.4,111033,2209,131.54,772,12.61,13.75,travel,credit_card,0
45:14.4,109329,2124,16.02,156,79.21,24.03,apparel,credit_card,0
43:00.2,111633,2387,15.61,434,47.03,9.78,travel,credit_card,0
06:06.3,104973,2337,11.79,504,79.09,6.49,travel,paypal,0
51:15.9,105760,2253,105.48,222,16.67,14.52,electronics,credit_card,0
02:04.8,107874,2276,56.07,901,33.32,15.69,subscription,debit_card,0
22:52.9,100852,2396,27.38,735,13.73,8.04,apparel,credit_card,0
37:53.9,104356,2367,93.93,657,27.59,11.09,digital_service,credit_card,0
45:39.6,100182,2289,18.5,73,84.82,16.62,subscription,credit_card,0
41:05.8,109402,2184,5.65,516,70.19,9.58,electronics,credit_card,0
45:51.6,110591,2168,112.85,916,60.83,13.13,subscription,credit_card,0
08:22.9,102923,2124,642.62,71,94.56,14.4,travel,paypal,1
55:15.8,101451,2214,185.29,87,87.49,5.76,travel,paypal,1
34:27.8,105044,2172,332.11,26,81.32,7.09,apparel,paypal,1
13:11.0,107669,2270,276.75,39,94.91,5.04,digital_service,paypal,1
54:09.9,111989,2237,481.46,864,56.92,15.96,travel,credit_card,0
05:50.0,111600,2188,11.43,148,50.98,15.3,digital_service,debit_card,0
50:23.3,110897,2204,149.77,43,83.2,9.07,apparel,credit_card,1
31:49.3,101449,2152,113.86,64,16.58,14.69,electronics,debit_card,0
56:51.8,111609,2314,52.08,415,71,5.07,travel,paypal,0
00:07.2,105771,2134,537.25,217,76.01,5.19,subscription,credit_card,0
34:11.5,100453,2137,325.37,40,86.59,12.22,travel,paypal,1
34:55.5,111141,2338,65.25,821,65.46,17.78,digital_service,debit_card,0
27:21.3,108499,2283,28.87,223,51.98,5.13,subscription,credit_card,0
51:09.7,111162,2262,1532.57,79,71.68,12.67,travel,paypal,1
52:21.7,104165,2391,24.4,311,18.7,11.55,apparel,debit_card,0
49:10.8,102870,2234,1.43,748,12.85,7.33,subscription,debit_card,0
32:06.2,107763,2260,2.19,997,47.87,22.58,travel,debit_card,0
47:21.5,103416,2141,214.81,42,80.04,12.62,digital_service,paypal,1
13:25.6,110403,2396,26.76,730,49.19,21.59,subscription,credit_card,0
35:09.3,103516,2258,247.92,31,91.55,3.3,subscription,credit_card,1
21:35.4,108778,2242,62.29,5,76.14,18.24,digital_service,paypal,0
08:04.6,101727,2179,380.15,81,91.47,5.38,travel,paypal,1
58:37.9,100007,2382,62.15,54,56.83,18.3,apparel,credit_card,0
33:33.6,103151,2306,270.72,57,82.28,14.15,travel,paypal,1
57:59.8,108256,2280,386.14,35,97.2,9.25,travel,paypal,1
41:06.4,108059,2351,167.9,67,91.71,3.73,travel,paypal,1
12:30.9,101888,2388,120.45,174,12.77,16.72,apparel,credit_card,0
16:54.3,107019,2325,30.4,83,51.93,14.38,electronics,credit_card,0
30:25.4,106360,2371,832.61,250,29.83,17.15,apparel,paypal,0
45:08.3,108752,2307,71.66,204,49.79,16.47,apparel,debit_card,0
29:35.7,111204,2256,112.31,492,51.26,21.4,electronics,credit_card,0
55:35.1,111743,2390,29.67,755,56.69,14.49,digital_service,credit_card,0
30:33.3,110441,2159,217.36,183,64.16,8.21,apparel,credit_card,0
